YEAR,PROJECT,SPECIES,DATE,WT_MALE,WT_FEMALE,WT_E1,VOL_E1
2002-03,CS,CHPE,11/25/2002,3500,3450,110,97.61265306
2003-04,CS,CHPE,11/20/2003,4000,3400,108,95.06311373
2003-04,CS,CHPE,11/20/2003,3600,3450,88,77.02248653
2003-04,CS,CHPE,11/20/2003,3900,3600,110,96.87987763
2003-04,CS,CHPE,11/20/2003,4150,3350,95,85.90485094
2003-04,CS,CHPE,11/20/2003,4300,3900,109,94.72851763
2003-04,CS,CHPE,11/20/2003,3450,3000,112,96.34758656
2003-04,CS,CHPE,11/20/2003,3850,3100,110,94.62761882
2003-04,CS,CHPE,11/20/2003,4050,3450,114,99.3801728
2003-04,CS,CHPE,11/20/2003,3850,3300,100,89.29161216
2003-04,CS,CHPE,11/20/2003,4600,3400,108,97.83170662
2003-04,CS,CHPE,11/20/2003,3550,3350,113,104.0331203
2003-04,CS,CHPE,11/20/2003,3650,3450,102,89.31904717
2003-04,CS,CHPE,11/20/2003,3400,3400,111,100.61856
2003-04,CS,CHPE,11/20/2003,4000,3600,112,100.6538691
2003-04,CS,CHPE,11/20/2003,3950,4050,110,98.3331712
2003-04,CS,CHPE,11/20/2003,3750,3100,99,84.67847885
2003-04,CS,CHPE,11/20/2003,3750,3400,99,87.07285811
2003-04,CS,CHPE,11/20/2003,4200,3750,97,86.23521792
2003-04,CS,CHPE,11/20/2003,3900,2950,98,89.2296023
2003-04,CS,CHPE,11/20/2003,3700,3700,120,105.2444068
2003-04,CS,CHPE,11/20/2003,4200,3450,106,96.29026202
2003-04,CS,CHPE,11/20/2003,3800,3300,111,98.26745549
2003-04,CS,CHPE,11/20/2003,3850,3650,123,110.2282424
2003-04,CS,CHPE,11/20/2003,3950,3300,102,90.45792
2003-04,CS,CHPE,11/20/2003,3950,3200,112,98.90842624
2003-04,CS,CHPE,11/20/2003,3550,3450,112,99.14267443
2003-04,CS,CHPE,11/20/2003,3950,3000,101,90.0570793
2003-04,CS,CHPE,11/20/2003,3800,3400,103,91.90848307
2003-04,CS,CHPE,11/20/2003,4250,3900,114,103.0986383
2003-04,CS,CHPE,11/20/2003,3700,3750,106,93.55129446
2003-04,CS,CHPE,11/20/2003,4200,3350,102,91.52813568
2003-04,CS,CHPE,11/20/2003,4050,3350,118,102.7840056
2003-04,CS,CHPE,11/20/2003,3950,3300,113,101.1460608
2003-04,CS,CHPE,11/20/2003,4000,3800,115,101.0548224
2003-04,CS,CHPE,11/20/2003,4200,3350,109,97.06180915
2003-04,CS,CHPE,11/20/2003,3600,2750,99,87.99576474
2003-04,CS,CHPE,11/20/2003,4150,3650,103,91.93828147
2003-04,CS,CHPE,11/20/2003,4200,3050,86,76.24687821
2003-04,CS,CHPE,11/20/2003,4000,3400,112,99.48797338
2003-04,CS,CHPE,11/20/2003,3650,3250,103,90.40365158
2003-04,CS,CHPE,11/20/2003,3350,2800,101,91.08419174
2003-04,CS,CHPE,11/20/2003,3950,3450,102,89.00779571
2003-04,CS,CHPE,11/20/2003,4000,3200,85,72.9022464
2003-04,CS,CHPE,11/20/2003,3550,2900,117,102.5255997
2003-04,CS,CHPE,11/20/2003,3850,3850,103,91.65925786
2003-04,CS,CHPE,11/20/2003,4150,3850,109,95.71335322
2003-04,CS,CHPE,11/20/2003,3600,3250,111,98.8589056
2003-04,CS,CHPE,11/20/2003,3550,3350,94,83.67853363
2003-04,CS,CHPE,11/20/2003,3850,3450,108,99.5836887
2003-04,CS,CHPE,11/20/2003,3800,3300,115,101.5137997
2004-05,CS,CHPE,11/24/2004,3900,3200,102,87.46924442
2004-05,CS,CHPE,11/24/2004,3750,3350,100,89.83690445
2004-05,CS,CHPE,11/24/2004,3850,3450,110,93.24498125
2004-05,CS,CHPE,11/24/2004,3800,2950,89,76.77561958
2004-05,CS,CHPE,11/24/2004,3600,3400,115,105.9959296
2004-05,CS,CHPE,11/24/2004,4050,3300,92,80.59044864
2004-05,CS,CHPE,11/24/2004,3750,3650,102,88.8815616
2004-05,CS,CHPE,11/24/2004,4000,3100,100,90.77819341
2004-05,CS,CHPE,11/24/2004,4000,3550,93,80.30756608
2004-05,CS,CHPE,11/24/2004,3750,3450,125,111.0111135
2004-05,CS,CHPE,11/24/2004,3650,3450,121,106.3539277
2004-05,CS,CHPE,11/24/2004,4100,3750,115,103.698049
2004-05,CS,CHPE,11/24/2004,4050,3800,92,78.0099543
2004-05,CS,CHPE,11/24/2004,4050,3600,100,90.47081779
2004-05,CS,CHPE,11/24/2004,3550,3500,103,89.40367462
2004-05,CS,CHPE,11/24/2004,3850,3300,100,92.340736
2004-05,CS,CHPE,11/24/2004,3800,3300,111,99.77344819
2004-05,CS,CHPE,11/24/2004,NA,NA,105,93.98098483
2004-05,CS,CHPE,11/24/2004,4250,2600,88,79.27972659
2004-05,CS,CHPE,11/24/2004,3850,3750,110,97.3073408
2004-05,CS,CHPE,11/24/2004,4050,3400,97,85.61944166
2004-05,CS,CHPE,11/24/2004,4400,4250,112,100.6298726
2004-05,CS,CHPE,11/24/2004,3800,3550,119,106.7006362
2004-05,CS,CHPE,11/24/2004,3800,3200,101,86.99360717
2004-05,CS,CHPE,11/24/2004,3950,3600,111,99.63569408
2004-05,CS,CHPE,11/24/2004,3450,3200,110,95.49132595
2004-05,CS,CHPE,11/24/2004,4200,3550,111,99.809472
2004-05,CS,CHPE,11/24/2004,3850,3550,120,104.4777062
2004-05,CS,CHPE,11/24/2004,4050,4000,110,97.96591411
2004-05,CS,CHPE,11/24/2004,3650,3550,113,90.14275123
2004-05,CS,CHPE,11/24/2004,3700,3800,108,96.49227827
2004-05,CS,CHPE,11/24/2004,4150,3100,106,92.23822643
2004-05,CS,CHPE,11/24/2004,4000,3950,101,86.6606121
2004-05,CS,CHPE,11/24/2004,3800,3450,103,91.51114035
2004-05,CS,CHPE,11/24/2004,3800,3550,122,108.3711283
2004-05,CS,CHPE,11/27/2004,3500,3250,85,75.84029082
2004-05,CS,CHPE,11/27/2004,3650,3400,112,101.0010767
2004-05,CS,CHPE,11/27/2004,3550,3350,100,89.52792678
2004-05,CS,CHPE,11/27/2004,4000,3500,118,103.5195965
2004-05,CS,CHPE,11/27/2004,3450,2850,94,82.58697216
2004-05,CS,CHPE,11/27/2004,3450,3050,90,80.21560934
2004-05,CS,CHPE,11/27/2004,3750,3400,101,89.57299098
2004-05,CS,CHPE,11/27/2004,4050,3600,106,93.46584576
2004-05,CS,CHPE,11/27/2004,3700,3250,102,90.18544691
2004-05,CS,CHPE,11/27/2004,4050,3450,104,93.06462618
2004-05,CS,CHPE,11/27/2004,4150,3300,92,81.44578355
2004-05,CS,CHPE,11/27/2004,3950,3850,104,92.6195712
2004-05,CS,CHPE,11/27/2004,3450,3350,102,89.60378112
2004-05,CS,CHPE,11/27/2004,3700,3650,103,89.62578893
2004-05,CS,CHPE,11/27/2004,3400,3350,104,92.34179686
2005-06,CS,CHPE,11/22/2005,3850,3450,95,84.30464
2005-06,CS,CHPE,11/22/2005,3650,3450,115,102.7236188
2005-06,CS,CHPE,11/22/2005,3850,3750,115,101.0114074
2005-06,CS,CHPE,11/22/2005,3950,3450,110,100.6779264
2005-06,CS,CHPE,11/22/2005,4000,3600,110,97.93728922
2005-06,CS,CHPE,11/22/2005,4100,3650,120,103.1657472
2005-06,CS,CHPE,11/22/2005,3650,3300,105,97.95800269
2005-06,CS,CHPE,11/22/2005,4400,3250,110,115.612416
2005-06,CS,CHPE,11/22/2005,3900,3500,105,92.36297318
2005-06,CS,CHPE,11/22/2005,4150,3700,90,81.7385728
2005-06,CS,CHPE,11/22/2005,3600,3550,125,117.317591
2005-06,CS,CHPE,11/22/2005,3800,3200,102,98.84628378
2005-06,CS,CHPE,11/22/2005,3850,3650,107,97.6582656
2005-06,CS,CHPE,11/22/2005,3950,3600,91,85.525184
2005-06,CS,CHPE,11/22/2005,4350,3450,110,94.13457818
2005-06,CS,CHPE,11/22/2005,4100,3400,118,119.119486
2005-06,CS,CHPE,11/22/2005,3950,3250,115,119.351255
2005-06,CS,CHPE,11/22/2005,3600,3600,130,131.9578624
2005-06,CS,CHPE,11/22/2005,4000,3700,119,118.9379277
2005-06,CS,CHPE,11/22/2005,4150,3550,100,103.016448
2005-06,CS,CHPE,11/22/2005,4250,3300,107,92.74470451
2005-06,CS,CHPE,11/22/2005,4250,4150,111,110.8578222
2005-06,CS,CHPE,11/22/2005,3750,3450,116,112.6380995
2005-06,CS,CHPE,11/22/2005,3600,3450,101,98.0857856
2005-06,CS,CHPE,11/22/2005,4100,3450,90,89.22748314
2005-06,CS,CHPE,11/22/2005,4050,3300,108,105.2659077
2005-06,CS,CHPE,11/22/2005,3850,3600,125,104.9231462
2005-06,CS,CHPE,11/22/2005,4100,3400,98,90.2660096
2005-06,CS,CHPE,11/22/2005,4050,2850,105,105.0700308
2005-06,CS,CHPE,11/22/2005,4050,3900,110,109.9986739
2005-06,CS,CHPE,11/22/2005,4300,3500,115,111.6085852
2005-06,CS,CHPE,11/22/2005,3950,3500,100,101.5873024
2005-06,CS,CHPE,11/22/2005,3650,3250,110,110.1558354
2005-06,CS,CHPE,11/22/2005,4350,3800,111,108.9533752
2005-06,CS,CHPE,11/22/2005,3950,3600,104,93.8655744
2005-06,CS,CHPE,11/22/2005,3800,3450,85,54.51983667
2005-06,CS,CHPE,11/22/2005,3750,3600,105,107.8816932
2005-06,CS,CHPE,11/22/2005,3750,3650,108,96.77237197
2005-06,CS,CHPE,11/22/2005,4050,3900,105,106.692139
2005-06,CS,CHPE,11/22/2005,3400,3200,96,86.4281088
2005-06,CS,CHPE,11/22/2005,3750,3500,114,104.013292
2005-06,CS,CHPE,11/22/2005,3900,3500,100,93.83138816
2005-06,CS,CHPE,11/22/2005,3600,3550,101,92.10137446
2005-06,CS,CHPE,11/22/2005,3400,3300,85,77.22981581
2005-06,CS,CHPE,11/22/2005,3800,3350,98,87.5826432
2005-06,CS,CHPE,11/22/2005,3900,3500,102,90.81192038
2005-06,CS,CHPE,11/22/2005,3850,3850,96,86.2221568
2005-06,CS,CHPE,11/22/2005,3700,3550,78,72.17900954
2005-06,CS,CHPE,11/22/2005,4050,3350,109,87.7449216
2005-06,CS,CHPE,11/22/2005,4350,3450,100,90.982784
2006-07,CS,CHPE,11/17/2006,4350,3750,108,98.69591347
2006-07,CS,CHPE,11/17/2006,3950,3650,116,105.0585088
2006-07,CS,CHPE,11/17/2006,3950,3500,100,89.98513664
2006-07,CS,CHPE,11/17/2006,3450,3650,108,92.3750784
2006-07,CS,CHPE,11/17/2006,4150,3300,108,91.9645225
2006-07,CS,CHPE,11/17/2006,3700,3450,96,80.768
2006-07,CS,CHPE,11/17/2006,4350,3900,NA,101.3741568
2006-07,CS,CHPE,11/17/2006,3750,3750,NA,101.9968512
2006-07,CS,CHPE,11/17/2006,4300,3250,NA,71.27584
2006-07,CS,CHPE,11/17/2006,4000,3750,NA,108.1130025
2006-07,CS,CHPE,11/17/2006,3950,2950,NA,76.89905306
2006-07,CS,CHPE,11/17/2006,4200,3350,NA,99.89045453
2006-07,CS,CHPE,11/17/2006,4450,3200,NA,85.0963968
2006-07,CS,CHPE,11/17/2006,3700,3450,NA,89.60378112
2006-07,CS,CHPE,11/17/2006,4050,3700,NA,94.51873894
2006-07,CS,CHPE,11/17/2006,4200,3500,NA,104.4728202
2006-07,CS,CHPE,11/17/2006,4300,3800,NA,94.00794726
2006-07,CS,CHPE,11/17/2006,4350,3400,NA,72.85095168
2006-07,CS,CHPE,11/17/2006,4200,3750,NA,78.53292339
2006-07,CS,CHPE,11/17/2006,3550,3000,NA,84.6968832
2006-07,CS,CHPE,11/17/2006,3900,3500,NA,95.0682665
2006-07,CS,CHPE,11/17/2006,4150,3900,NA,84.96638669
2006-07,CS,CHPE,11/17/2006,4500,3800,106,100.9940383
2006-07,CS,CHPE,11/17/2006,4200,3650,114,96.14480845
2006-07,CS,CHPE,11/17/2006,3950,3950,102,97.15699354
2006-07,CS,CHPE,11/17/2006,4100,3400,96,83.33927014
2006-07,CS,CHPE,11/17/2006,3850,3550,102,89.70864179
2006-07,CS,CHPE,11/17/2006,4700,3750,100,88.37170227
2006-07,CS,CHPE,11/17/2006,4100,3350,109,96.06791578
2006-07,CS,CHPE,11/17/2006,3750,3500,96,82.944
2006-07,CS,CHPE,11/17/2006,3800,3750,85,74.84291277
2006-07,CS,CHPE,11/17/2006,3900,3700,104,90.79116595
2006-07,CS,CHPE,11/17/2006,4100,3300,112,97.20417485
2006-07,CS,CHPE,11/17/2006,4200,3700,104,91.0304512
2006-07,CS,CHPE,11/17/2006,4100,3300,106,93.55706573
2006-07,CS,CHPE,11/17/2006,4400,3650,108,95.7846528
2006-07,CS,CHPE,11/17/2006,4450,3700,118,103.0839644
2006-07,CS,CHPE,11/17/2006,3650,3400,94,83.34281267
2006-07,CS,CHPE,11/17/2006,3950,3900,115,98.5499136
2006-07,CS,CHPE,11/17/2006,3550,3500,90,79.48088115
2006-07,CS,CHPE,11/17/2006,3900,3300,112,93.56578918
2006-07,CS,CHPE,11/17/2006,4100,3100,100,84.68064
2006-07,CS,CHPE,11/17/2006,3600,3300,115,99.57862144
2006-07,CS,CHPE,11/17/2006,4000,3200,98,85.16232602
2006-07,CS,CHPE,11/17/2006,3800,3900,108,96.10272
2006-07,CS,CHPE,11/17/2006,3700,3700,112,102.551167
2006-07,CS,CHPE,11/17/2006,4200,3900,114,92.29863168
2006-07,CS,CHPE,11/17/2006,4300,3400,116,104.9357722
2006-07,CS,CHPE,11/17/2006,3800,3700,120,104.6259016
2006-07,CS,CHPE,11/17/2006,3800,3500,118,100.4214436
2007-08,CS,CHPE,11/25/2007,4050,3250,119,107.4844385
2007-08,CS,CHPE,11/25/2007,3550,3350,112,100.5313792
2007-08,CS,CHPE,11/25/2007,3700,3500,109,96.94364467
2007-08,CS,CHPE,11/25/2007,3850,3700,106,93.00753818
2007-08,CS,CHPE,11/25/2007,4150,3100,98,86.84228198
2007-08,CS,CHPE,11/25/2007,3150,3100,99,93.0128855
2007-08,CS,CHPE,11/25/2007,3350,3300,110,100.058923
2007-08,CS,CHPE,11/25/2007,3850,3100,110,97.98628966
2007-08,CS,CHPE,11/25/2007,4050,3300,86,79.22896077
2007-08,CS,CHPE,11/25/2007,3700,3550,114,93.3117952
2007-08,CS,CHPE,11/25/2007,3500,3350,104,97.1882496
2007-08,CS,CHPE,11/25/2007,3500,3400,93,85.22305536
2007-08,CS,CHPE,11/25/2007,3950,3200,102,94.42059213
2007-08,CS,CHPE,11/25/2007,4100,3550,110,99.8811648
2007-08,CS,CHPE,11/25/2007,3650,3500,106,93.4035287
2007-08,CS,CHPE,11/25/2007,3350,3300,102,92.2049408
2007-08,CS,CHPE,11/25/2007,3450,3150,102,91.58636493
2007-08,CS,CHPE,11/25/2007,3750,3500,104,91.16884992
2007-08,CS,CHPE,11/25/2007,3500,3400,104,92.55920947
2007-08,CS,CHPE,11/25/2007,4000,3700,100,90.5753984
2007-08,CS,CHPE,11/25/2007,3800,3500,112,98.34607411
2007-08,CS,CHPE,11/25/2007,3850,3700,108,98.9723607
2007-08,CS,CHPE,11/25/2007,3350,3300,106,94.8504279
2007-08,CS,CHPE,11/25/2007,3850,3550,100,88.8361344
2007-08,CS,CHPE,11/25/2007,3350,3250,92,81.749248
2007-08,CS,CHPE,11/25/2007,4550,3200,115,104.2974597
2007-08,CS,CHPE,11/25/2007,3550,3000,104,89.77002957
2007-08,CS,CHPE,11/25/2007,3750,3450,102,90.5753984
2007-08,CS,CHPE,11/25/2007,3900,2900,102,91.19658803
2007-08,CS,CHPE,11/25/2007,4150,3150,98,87.68
2007-08,CS,CHPE,11/25/2007,4700,3200,90,79.744
2007-08,CS,CHPE,11/25/2007,3700,3700,112,98.25350246
2007-08,CS,CHPE,11/25/2007,3700,3450,100,86.48736768
2007-08,CS,CHPE,11/28/2007,3700,3550,110,96.40973414
2007-08,CS,CHPE,11/28/2007,3650,3000,100,86.61742387
2007-08,CS,CHPE,11/28/2007,3150,3050,126,114.6659072
2007-08,CS,CHPE,11/28/2007,3500,3300,104,91.47278131
2007-08,CS,CHPE,11/28/2007,4000,3200,98,87.24676608
2007-08,CS,CHPE,11/28/2007,3500,3100,100,89.33429606
2007-08,CS,CHPE,11/28/2007,3700,3050,102,90.92748902
2007-08,CS,CHPE,11/28/2007,3500,3150,96,85.02253517
2007-08,CS,CHPE,11/28/2007,3400,3350,108,94.377664
2007-08,CS,CHPE,11/28/2007,3700,3150,102,93.78079949
2007-08,CS,CHPE,11/28/2007,3050,2900,100,87.78702643
2007-08,CS,CHPE,11/28/2007,3700,3500,122,107.9132221
2007-08,CS,CHPE,11/28/2007,3500,3400,118,101.8101903
2007-08,CS,CHPE,11/28/2007,3700,3300,118,103.4645176
2007-08,CS,CHPE,11/28/2007,3550,3400,113,99.5836887
2007-08,CS,CHPE,11/28/2007,3450,3350,114,102.613225
2007-08,CS,CHPE,11/28/2007,3750,3350,122,108.0437765
2008-09,CS,CHPE,11/22/2008,4000,3100,105,93.3530112
2008-09,CS,CHPE,11/22/2008,3700,3150,100,90.10972365
2008-09,CS,CHPE,11/22/2008,3800,4050,124,109.8974822
2008-09,CS,CHPE,11/22/2008,3400,3900,106,94.834688
2008-09,CS,CHPE,11/22/2008,3650,3600,88,78.27344435
2008-09,CS,CHPE,11/22/2008,3900,3850,121,110.7843994
2008-09,CS,CHPE,11/22/2008,3700,3300,122,110.25568
2008-09,CS,CHPE,11/22/2008,3700,3050,62,55.76384
2008-09,CS,CHPE,11/22/2008,3200,3750,104,92.85106022
2008-09,CS,CHPE,11/22/2008,4050,3550,94,86.50452787
2008-09,CS,CHPE,11/22/2008,3900,3300,108,92.6774231
2008-09,CS,CHPE,11/22/2008,3600,3200,106,93.67929651
2008-09,CS,CHPE,11/22/2008,3950,3500,106,95.19425126
2008-09,CS,CHPE,11/22/2008,4350,3450,104,93.55129446
2008-09,CS,CHPE,11/22/2008,3650,3750,110,100.6921129
2008-09,CS,CHPE,11/22/2008,3700,3650,106,98.18446234
2008-09,CS,CHPE,11/22/2008,3800,3550,108,98.77445683
2008-09,CS,CHPE,11/22/2008,3900,3600,106,98.68920422
2008-09,CS,CHPE,11/22/2008,4050,3750,116,104.27008
2008-09,CS,CHPE,11/22/2008,3350,3600,100,89.5383936
2008-09,CS,CHPE,11/22/2008,3500,4000,126,119.3464627
2008-09,CS,CHPE,11/22/2008,4000,4000,118,106.0634624
2008-09,CS,CHPE,11/22/2008,3650,3750,104,93.25409843
2008-09,CS,CHPE,11/22/2008,4200,3550,107,98.02317773
2008-09,CS,CHPE,11/22/2008,3550,4050,115,103.7163776
2008-09,CS,CHPE,11/22/2008,3850,3200,101,96.77596262
2008-09,CS,CHPE,11/22/2008,3600,3750,111,100.1720709
2008-09,CS,CHPE,11/22/2008,3750,3750,112,103.3150464
2008-09,CS,CHPE,11/22/2008,3550,3400,112,104.0817603
2008-09,CS,CHPE,11/22/2008,3650,3150,99,90.0080087
2008-09,CS,CHPE,11/22/2008,3450,3750,128,114.3304745
2008-09,CS,CHPE,11/22/2008,3750,3750,112,105.0467231
2008-09,CS,CHPE,11/22/2008,3900,3800,119,107.6415795
2008-09,CS,CHPE,11/22/2008,3850,3100,89,80.46550221
2008-09,CS,CHPE,11/22/2008,3900,3200,112,105.0743424
2008-09,CS,CHPE,11/22/2008,4300,4050,110,100.8430756
2008-09,CS,CHPE,11/22/2008,4000,3500,103,95.13271296
2008-09,CS,CHPE,11/22/2008,3400,3000,90,84.26736845
2008-09,CS,CHPE,11/22/2008,3450,3100,88,82.05870694
2008-09,CS,CHPE,11/22/2008,4100,3600,114,104.0817603
2008-09,CS,CHPE,11/22/2008,3800,3450,94,88.07924941
2008-09,CS,CHPE,11/22/2008,3550,3550,95,87.24808704
2008-09,CS,CHPE,11/22/2008,3450,3350,81,81.24432384
2008-09,CS,CHPE,11/22/2008,4200,3450,104,99.26217728
2008-09,CS,CHPE,11/22/2008,3600,3700,100,89.3643351
2008-09,CS,CHPE,11/22/2008,3700,3300,107,101.3239112
2008-09,CS,CHPE,11/22/2008,3600,2950,100,94.6962432
2008-09,CS,CHPE,11/22/2008,3850,3750,110,102.7661087
2008-09,CS,CHPE,11/22/2008,3800,3200,110,105.420864
2008-09,CS,CHPE,11/22/2008,3850,3250,104,94.40928
2009-10,CS,CHPE,11/25/2009,3700,2850,100,87.4399104
2009-10,CS,CHPE,11/25/2009,3600,3500,125,111.5460403
2009-10,CS,CHPE,11/25/2009,4000,3400,119,106.4773794
2009-10,CS,CHPE,11/25/2009,3600,3350,105,93.55129446
2009-10,CS,CHPE,11/25/2009,3500,3300,111,96.1252439
2009-10,CS,CHPE,11/25/2009,3350,3850,96,85.550976
2009-10,CS,CHPE,11/25/2009,3500,2850,93,81.04862822
2009-10,CS,CHPE,11/25/2009,3850,3500,106,92.8964608
2009-10,CS,CHPE,11/25/2009,3650,3250,118,106.0564342
2009-10,CS,CHPE,11/25/2009,3750,3400,90,81.80251443
2009-10,CS,CHPE,11/25/2009,4350,3400,111,101.1060224
2009-10,CS,CHPE,11/25/2009,3600,3250,88,84.25400934
2009-10,CS,CHPE,11/25/2009,3750,3550,122,107.4705121
2009-10,CS,CHPE,11/25/2009,3650,3700,109,97.16298342
2009-10,CS,CHPE,11/25/2009,3450,3000,102,79.81528934
2009-10,CS,CHPE,11/25/2009,3450,3750,113,98.90842624
2009-10,CS,CHPE,11/25/2009,4200,3100,106,103.235202
2009-10,CS,CHPE,11/25/2009,4100,3750,114,141.852842
2009-10,CS,CHPE,11/25/2009,3350,3300,108,93.34705357
2009-10,CS,CHPE,11/25/2009,3750,3450,97,84.096
2009-10,CS,CHPE,11/25/2009,3600,3000,108,85.8854231
2009-10,CS,CHPE,11/25/2009,3900,3700,104,94.33529549
2009-10,CS,CHPE,11/25/2009,4250,3500,98,88.23800832
2009-10,CS,CHPE,11/25/2009,3550,3600,100,92.78472192
2009-10,CS,CHPE,11/25/2009,3300,3400,98,87.00009779
2009-10,CS,CHPE,11/25/2009,3800,3000,98,90.35925914
2009-10,CS,CHPE,11/25/2009,3800,3100,101,91.03045376
2009-10,CS,CHPE,11/25/2009,4100,3350,99,87.46924442
2009-10,CS,CHPE,11/25/2009,4150,3450,116,108.1532416
2009-10,CS,CHPE,11/25/2009,4250,4000,113,100.8244736
2009-10,CS,CHPE,11/25/2009,3800,3200,106,93.69225677
2009-10,CS,CHPE,11/25/2009,3550,3350,110,100.2509061
2009-10,CS,CHPE,11/25/2009,3600,3500,106,92.1263616
2009-10,CS,CHPE,11/25/2009,3550,2800,92,90.06009549
2009-10,CS,CHPE,11/25/2009,3850,3050,104,86.56128
2009-10,CS,CHPE,11/25/2009,4300,3150,98,87.4399104
2009-10,CS,CHPE,11/25/2009,4150,3800,102,89.28755712
2009-10,CS,CHPE,11/25/2009,3550,3250,96,90.0237312
2009-10,CS,CHPE,11/25/2009,3750,3050,99,89.11446989
2009-10,CS,CHPE,11/25/2009,4250,3100,108,97.28616397
2009-10,CS,CHPE,11/25/2009,3900,3050,101,91.84774502
2009-10,CS,CHPE,11/25/2009,3750,3650,109,101.0901059
2009-10,CS,CHPE,11/25/2009,4250,3100,106,95.71150541
2009-10,CS,CHPE,11/25/2009,3450,3600,119,109.1344896
2009-10,CS,CHPE,11/25/2009,3600,3300,105,99.283968
2009-10,CS,CHPE,11/25/2009,4000,3850,89,83.35082701
2009-10,CS,CHPE,11/25/2009,3600,3200,90,81.408
2009-10,CS,CHPE,11/25/2009,3100,3500,106,94.77763891
2009-10,CS,CHPE,11/25/2009,3700,3400,114,103.762944
2009-10,CS,CHPE,11/25/2009,3650,3450,113,103.4066304
2010-11,CS,CHPE,11/19/2010,4050,3950,104,94.72851763
2010-11,CS,CHPE,11/19/2010,4000,3650,104,91.73068544
2010-11,CS,CHPE,11/19/2010,4150,3450,105,92.61023232
2010-11,CS,CHPE,11/19/2010,3600,3850,100,88.8690217
2010-11,CS,CHPE,11/19/2010,3600,3550,104,92.065792
2010-11,CS,CHPE,11/19/2010,3850,3950,116,106.0109455
2010-11,CS,CHPE,11/19/2010,4100,3600,92,79.035264
2010-11,CS,CHPE,11/19/2010,4450,3300,100,88.77278413
2010-11,CS,CHPE,11/19/2010,3750,3700,116,105.7830502
2010-11,CS,CHPE,11/19/2010,4100,3500,80,69.83616102
2010-11,CS,CHPE,11/19/2010,4050,3650,105,90.26413978
2010-11,CS,CHPE,11/19/2010,3900,3350,90,79.20422093
2010-11,CS,CHPE,11/19/2010,4350,3950,116,101.0546442
2010-11,CS,CHPE,11/19/2010,3700,3450,96,85.55890944
2010-11,CS,CHPE,11/19/2010,4500,3350,98,85.49669274
2010-11,CS,CHPE,11/19/2010,4200,3950,114,104.5329818
2010-11,CS,CHPE,11/19/2010,3500,3350,108,92.5035561
2010-11,CS,CHPE,11/19/2010,4150,3900,108,96.85423104
2010-11,CS,CHPE,11/19/2010,3800,3650,106,89.50118707
2010-11,CS,CHPE,11/19/2010,3950,3700,105,86.7731328
2010-11,CS,CHPE,11/19/2010,4400,3750,116,94.8160384
2010-11,CS,CHPE,11/19/2010,4300,3050,86,77.37572966
2010-11,CS,CHPE,11/19/2010,4050,3850,112,92.65752115
2010-11,CS,CHPE,11/19/2010,3850,3450,98,88.6920192
2010-11,CS,CHPE,11/19/2010,3900,3500,100,87.6538921
2010-11,CS,CHPE,11/19/2010,3950,3350,100,89.3486039
2010-11,CS,CHPE,11/19/2010,4000,3050,108,95.87754598
2010-11,CS,CHPE,11/19/2010,4200,3150,100,86.82282752
2010-11,CS,CHPE,11/19/2010,4150,3500,90,51.35187456
2010-11,CS,CHPE,11/19/2010,3700,3550,110,93.5886848
2010-11,CS,CHPE,11/19/2010,3850,3600,112,99.46681805
2010-11,CS,CHPE,11/19/2010,3650,3800,110,97.51875379
2010-11,CS,CHPE,11/19/2010,3750,3600,115,101.5845217
2010-11,CS,CHPE,11/19/2010,4150,3900,106,91.2351232
2010-11,CS,CHPE,11/19/2010,4350,3200,95,85.2087808
2010-11,CS,CHPE,11/19/2010,3700,3700,114,102.1995223
2010-11,CS,CHPE,11/19/2010,3600,3400,98,87.3603072
2010-11,CS,CHPE,11/19/2010,4150,3850,112,97.17363507
2010-11,CS,CHPE,11/19/2010,4000,3450,94,81.46609152
2010-11,CS,CHPE,11/19/2010,3700,3200,92,79.73809766
2010-11,CS,CHPE,11/19/2010,3700,3850,104,96.44633498
2010-11,CS,CHPE,11/19/2010,3600,3450,106,94.18502707
2010-11,CS,CHPE,11/19/2010,4350,3400,104,91.09772698
2010-11,CS,CHPE,11/19/2010,4000,3800,96,84.31342387
2010-11,CS,CHPE,11/19/2010,3750,3600,92,84.5365248
2010-11,CS,CHPE,11/19/2010,4200,3650,114,87.2721408
2010-11,CS,CHPE,11/19/2010,3750,3550,104,95.98733107
2010-11,CS,CHPE,11/19/2010,3900,3900,96,85.1334656
2010-11,CS,CHPE,11/19/2010,4200,3700,100,93.1392
2011-12,CS,CHPE,11/22/2011,3850,3300,104,95.19425126
2011-12,CS,CHPE,11/22/2011,3700,3300,116,102.3052513
2011-12,CS,CHPE,11/22/2011,3300,3650,106,97.8788137
2011-12,CS,CHPE,11/22/2011,3900,3150,104,90.28383437
2011-12,CS,CHPE,11/22/2011,4000,3800,118,106.6248438
2011-12,CS,CHPE,11/22/2011,4000,3500,97,87.26770483
2011-12,CS,CHPE,11/22/2011,3950,4050,117,107.2365056
2011-12,CS,CHPE,11/22/2011,3600,3450,117,102.9327524
2011-12,CS,CHPE,11/22/2011,3650,3450,104,93.24182938
2011-12,CS,CHPE,11/22/2011,3800,3300,104,91.51974605
2011-12,CS,CHPE,11/22/2011,3900,3600,120,105.2444068
